,class,length,words,sentences,herdan,maas,simpson,grammar_score,TTR1,TTR2,TTR3,avg_token_length,perplexity
741,1,1446,220,13,1.725372032471541,0.21020742738957823,0.9821280991735537,0.01818181818181818,0.6,0.9565217391304348,0.9927007299270073,5.253333333333333,9.410311256670203
742,1,1447,233,11,1.7072002337384173,0.20712281423187084,0.9750041444859917,0.017167381974248927,0.4721030042918455,0.9338235294117647,0.9925925925925926,4.90295358649789,8.127851506750773
743,1,213,33,2,2.6615169446799087,0.312137209571614,0.9513314967860422,0.030303030303030304,0.7575757575757576,0.9375,1.0,5.303030303030303,18.256927406155448
744,1,430,74,4,2.1621453022952735,0.2687481967704881,0.9766252739225711,0.0,0.7297297297297297,1.0,1.0,4.675675675675675,14.022636576085745
745,1,326,62,2,2.2548367108581053,0.2782544529312196,0.9739854318418314,0.016129032258064516,0.7741935483870968,1.0,1.0,4.161290322580645,13.010746019131838
746,1,469,74,4,2.1621453022952735,0.2687481967704881,0.9771731190650109,0.02702702702702703,0.7567567567567568,0.975609756097561,1.0,5.1066666666666665,15.615515885412089
747,1,431,75,4,2.1554232176964163,0.2680269953970482,0.9774222222222222,0.013333333333333334,0.7466666666666667,1.0,1.0,4.613333333333333,16.782758463455284
748,1,477,81,4,2.1176747743570448,0.2638919790448905,0.9754610577655846,0.012345679012345678,0.6790123456790124,0.9302325581395349,0.9523809523809523,4.753086419753086,13.098879515016904
749,1,207,37,2,2.5771879469920713,0.3059900906398511,0.9656683710737765,0.05405405405405406,0.8648648648648649,1.0,1.0,4.513513513513513,29.812371207716172
750,1,429,69,4,2.1978696360000125,0.2725069804822595,0.9750052509976895,0.014492753623188406,0.7246376811594203,0.972972972972973,1.0,5.043478260869565,18.785968543794706
751,1,519,98,4,2.029679417648296,0.25365567800883115,0.9623073719283632,0.0,0.4897959183673469,0.9318181818181818,1.0,4.183673469387755,12.424285706179617
